과밀지수(밀집도),관리년월,대분류명,상권명칭,상권번호,중분류명
0.6487,2017-01,소매,경기 성남시 서현역,1635,가전제품소매
0.4653,2017-01,소매,홍천군법원,2488,가전제품소매
2.1354,2017-01,소매,명학역_3,1642,가전제품소매
0.1405,2017-01,소매,성당못역_1,824,가전제품소매
0.4722,2017-01,소매,문화전당역,319,가전제품소매
0.4675,2017-01,소매,용산 전자상가_4,2092,가전제품소매
1.7532,2017-01,소매,충렬사역_1,467,가전제품소매
1.6693,2017-01,소매,경기 군포시 금정역,1613,가전제품소매
0.3327,2017-01,소매,경기도청북부청사역_2,2386,가전제품소매
0.6008,2017-01,소매,광주 광산구 첨단2동_4,512,가전제품소매
1.0701,2017-01,소매,경북 구미시 형곡1동_1,1131,가전제품소매
0.3206,2017-01,소매,울산 북구 농소1동_1,725,가전제품소매
0.7791,2017-01,소매,곤지암시외버스터미널,1592,가전제품소매
0.4063,2017-01,소매,경기 고양시 주엽역_1,2349,가전제품소매
0.9893,2017-01,소매,제주시청,20,가전제품소매
0.4382,2017-01,소매,부여시외버스터미널,1186,가전제품소매
1.4771,2017-01,소매,마산고속터미널,516,가전제품소매
0.5294,2017-01,소매,대전 서구 월평1동_1,1223,가전제품소매
0.9387,2017-01,소매,통진우체국,2360,가전제품소매
1.5087,2017-01,소매,잠실역 롯데월드,1970,가전제품소매
2.1708,2017-01,소매,부산 수영구 남천1동_1,311,가전제품소매
1.7794,2017-01,소매,전북 전주시 우아2동_3,814,가전제품소매
0.5306,2017-01,소매,고창공용버스터미널,641,가전제품소매
0.9902,2017-01,소매,당산역_1,2088,가전제품소매
3.0054,2017-01,소매,부산 북구 덕천역_3,492,가전제품소매
1.9493,2017-01,소매,미아사거리_2,2280,가전제품소매
0.2683,2017-01,소매,광주 서구 금호2동_5,275,가전제품소매
0.5642,2017-01,소매,서울 동대문구 신설동역_1,2234,가전제품소매
0.9660,2017-01,소매,울산시외버스터미널,670,가전제품소매
1.7389,2017-01,소매,서울 강북구 미아삼거리역_1,2285,가전제품소매
0.5121,2017-01,소매,대전 유성구 노은2동_2,1245,가전제품소매
0.3182,2017-01,소매,경북 경주시 안강읍_2,1070,가전제품소매
0.7242,2017-01,소매,경기 성남시 야탑역_2,1678,가전제품소매
0.0916,2017-01,소매,용산 전자상가_5,2095,가전제품소매
0.7001,2017-01,소매,전남 나주시 금남동_2,206,가전제품소매
1.5157,2017-01,소매,울산 동구 화정동_1,644,가전제품소매
0.6745,2017-01,소매,동래역,485,가전제품소매
0.9521,2017-01,소매,서울 노원구 노원역_1,2329,가전제품소매
1.6373,2017-01,소매,남원주중학교_1,2539,가전제품소매
0.1317,2017-01,소매,경남 의령군 의령읍_1,597,가전제품소매
0.4582,2017-01,소매,압구정 로데오거리_2,2054,가전제품소매
3.9992,2017-01,소매,수원시청_2,1493,가전제품소매
0.3698,2017-01,소매,충남 아산시 배방읍_1,1328,가전제품소매
0.6250,2017-01,소매,향남신도시_2,1452,가전제품소매
0.7373,2017-01,소매,충남 천안시 쌍용2동_3,1349,가전제품소매
1.7134,2017-01,소매,동아대학교승학캠퍼스,252,가전제품소매
0.3530,2017-01,소매,포이사거리,1782,가전제품소매
1.1949,2017-01,소매,서울 강남구 학동역_2,1979,가전제품소매
3.2732,2017-01,소매,고잔역,1565,가전제품소매
1.3293,2017-01,소매,서울 성북구 안암역,2258,가전제품소매
0.4799,2017-01,소매,부안시외버스터미널,740,가전제품소매
0.4805,2017-01,소매,인천 중구 운서동_4,1911,가전제품소매
0.6107,2017-01,소매,전북 익산시 영등2동_4,1035,가전제품소매
0.2840,2017-01,소매,보라매공원,1871,가전제품소매
0.5191,2017-01,소매,경기 안양시 평촌역,1648,가전제품소매
1.5126,2017-01,소매,송우리시외버스터미널_2,2399,가전제품소매
1.1291,2017-01,소매,부산 남구 용호1동_1,264,가전제품소매
1.6418,2017-01,소매,경북 구미시 진미동_1,1127,가전제품소매
0.4150,2017-01,소매,경기 수원시 수원역_2,1503,가전제품소매
0.8923,2017-01,소매,신철원터미널,2435,가전제품소매
1.6005,2017-01,소매,통진우체국,2360,가전제품소매
0.9737,2017-01,소매,동탄 센트럴파크_1,1464,가전제품소매
1.0854,2017-01,소매,전북 익산시 신동_1,1046,가전제품소매
0.3923,2017-01,소매,경북 경주시 황성동_1,937,가전제품소매
1.2058,2017-01,소매,중앙로역_4,1210,가전제품소매
1.0389,2017-01,소매,전북 전주시 평화2동_5,745,가전제품소매
0.4124,2017-01,소매,마두역,2340,가전제품소매
1.1306,2017-01,소매,모란역_1,1696,가전제품소매
2.3451,2017-01,소매,충남 보령시 대천3동_2,1229,가전제품소매
1.0506,2017-01,소매,당산역_1,2088,가전제품소매
2.0072,2017-01,소매,청담사거리_2,2032,가전제품소매
0.3953,2017-01,소매,전북 전주시 삼천3동_1,746,가전제품소매
1.6305,2017-01,소매,전북 익산시 인화동_2,1011,가전제품소매
0.6202,2017-01,소매,경북 구미시 선주원남동_4,1172,가전제품소매
0.6187,2017-01,소매,대전시외버스정류장,1242,가전제품소매
0.4227,2017-01,소매,구로디지탈1단지,1844,가전제품소매
0.0954,2017-01,소매,서울 종로구 종로5가역_3,2238,가전제품소매
1.9848,2017-01,소매,서울 관악구 사당역,1778,가전제품소매
2.3553,2017-01,소매,신례원역,1325,가전제품소매
0.4583,2017-01,소매,은마아파트입구사거리_1,1891,가전제품소매
1.5063,2017-01,소매,울산 동구 남목1동_2,686,가전제품소매
0.1878,2017-01,소매,경남 창원시 사파동_1,482,가전제품소매
8.3337,2017-01,소매,광주 서구 농성1동_2,380,가전제품소매
1.0607,2017-01,소매,영암군청,87,가전제품소매
0.2496,2017-01,소매,명학역_1,1639,가전제품소매
0.5529,2017-01,소매,울산 중구 태화동_2,701,가전제품소매
0.2268,2017-01,소매,충북 충주시 성내.충인,1404,가전제품소매
0.2509,2017-01,소매,청양시외버스터미널,1253,가전제품소매
0.7068,2017-01,소매,울진군청,1433,가전제품소매
1.1624,2017-01,소매,울산 동구 남목1동_2,686,가전제품소매
0.4008,2017-01,소매,서울 강남구 논현역_1,1960,가전제품소매
0.3655,2017-01,소매,전북 군산시 나운2동_1,1055,가전제품소매
0.8426,2017-01,소매,성균관대,1539,가전제품소매
0.4533,2017-01,소매,부산 사하구 하단역_1,244,가전제품소매
4.0377,2017-01,소매,율목초등학교,1470,가전제품소매
0.0656,2017-01,소매,용산 전자상가_3,2085,가전제품소매
0.4038,2017-01,소매,부산 부산진구 서면역_2,370,가전제품소매
0.3231,2017-01,소매,익산역_1,1016,가전제품소매
0.0986,2017-01,소매,구로디지털단지역,1809,가전제품소매
2.4748,2017-01,소매,완도버스터미널,29,가전제품소매
0.1972,2017-01,소매,서천시외버스터미널,1110,가전제품소매
0.6808,2017-01,소매,진부공용버스정류장,2448,가전제품소매
0.0431,2017-01,소매,대구 중구 대신동_1,917,가전제품소매
0.9379,2017-01,소매,한대앞역,1553,가전제품소매
2.5622,2017-01,소매,광주 동구 충장동_8,344,가전제품소매
0.1082,2017-01,소매,부산 부산진구 전포역,371,가전제품소매
2.6827,2017-01,소매,경남 산청군 산청읍_1,631,가전제품소매
3.1447,2017-01,소매,전북 전주시 평화2동_5,745,가전제품소매
11.7127,2017-01,소매,춘천지방법원 속초지원,2422,가전제품소매
0.9932,2017-01,소매,광주 서구 농성1동_2,380,가전제품소매
0.7790,2017-01,소매,성서산업단지역_1,870,가전제품소매
0.8153,2017-01,소매,전남 목포시 하당동_5,117,가전제품소매
0.2376,2017-01,소매,전남 순천시 중앙동_2,193,가전제품소매
0.5198,2017-01,소매,하동공설시장,216,가전제품소매
0.7594,2017-01,소매,부산 북구 화명역_1,544,가전제품소매
0.3950,2017-01,소매,충남 천안시 쌍용1동_1,1352,가전제품소매
0.5647,2017-01,소매,수원역,1502,가전제품소매
0.3430,2017-01,소매,청평시외버스터미널,2366,가전제품소매
0.5175,2017-01,소매,광주 광산구 첨단2동_1,514,가전제품소매
0.0423,2017-01,소매,안산역_1,1578,가전제품소매
0.5626,2017-01,소매,천안종합버스터미널_1,1359,가전제품소매
1.0103,2017-01,소매,삼성역_3,1977,가전제품소매
0.2873,2017-01,소매,신천역,1962,가전제품소매
1.5652,2017-01,소매,신매역,847,가전제품소매
2.9774,2017-01,소매,인천 서구 연희동_3,2136,가전제품소매
3.3040,2017-01,소매,관양사거리,1667,가전제품소매
0.7969,2017-01,소매,범어역,911,가전제품소매
0.8442,2017-01,소매,경남 김해시 진영읍_7,596,가전제품소매
1.0650,2017-01,소매,울산 남구 무거동_2,699,가전제품소매
2.6699,2017-01,소매,창원시청,521,가전제품소매
0.7826,2017-01,소매,오산역,1461,가전제품소매
1.9424,2017-01,소매,부산 부산진구 전포역,371,가전제품소매
0.6304,2017-01,소매,부산 해운대구 해운대역_2,391,가전제품소매
0.9483,2017-01,소매,인천 연수구 송도1동_15,1654,가전제품소매
1.2518,2017-01,소매,경기 성남시 수내역,1623,가전제품소매
1.1192,2017-01,소매,대전 유성구 온천1동_2,1240,가전제품소매
1.7138,2017-01,소매,평택시 송탄출장소앞,1440,가전제품소매
0.4618,2017-01,소매,부산 부산진구 양정역_2,406,가전제품소매
1.3279,2017-01,소매,대전복합터미널,1227,가전제품소매
1.5408,2017-01,소매,고성군청,198,가전제품소매
0.4919,2017-01,소매,서울 서초구 강남역,1937,가전제품소매
2.4083,2017-01,소매,구미역_2,1147,가전제품소매
1.6306,2017-01,소매,서산시청,1343,가전제품소매
1.4191,2017-01,소매,익산역_1,1016,가전제품소매
1.3356,2017-01,소매,경희대학교,2261,가전제품소매
4.3895,2017-01,소매,부평역_2,1885,가전제품소매
2.4084,2017-01,소매,향남신도시_2,1452,가전제품소매
1.1600,2017-01,소매,전남 여수시 중앙동_4,54,가전제품소매
0.9851,2017-01,소매,마두역,2340,가전제품소매
1.2542,2017-01,소매,신중동역,1929,가전제품소매
0.2023,2017-01,소매,전북 전주시 중앙동_1,792,가전제품소매
1.9501,2017-01,소매,보은시외버스터미널,1264,가전제품소매
0.7462,2017-01,소매,충북 충주시 성내.충인,1404,가전제품소매
2.2381,2017-01,소매,수원시청_4,1500,가전제품소매
4.2400,2017-01,소매,충남 천안시 부성동_8,1377,가전제품소매
1.1336,2017-01,소매,목포역,82,가전제품소매
1.2583,2017-01,소매,장흥군청,41,가전제품소매
1.4096,2017-01,소매,삼미시장,1708,가전제품소매
1.3324,2017-01,소매,인천 부평구 삼산2동_2,1995,가전제품소매
1.0576,2017-01,소매,경남 진주시 중앙동_3,440,가전제품소매
2.1873,2017-01,소매,서울 은평구 연신내역_2,2291,가전제품소매
1.8145,2017-01,소매,전북 전주시 서신동_1,809,가전제품소매
0.4253,2017-01,소매,대구 수성구 지산1동_1,779,가전제품소매
1.2751,2017-01,소매,수원시청_3,1499,가전제품소매
1.7326,2017-01,소매,전북 전주시 우아1동_1,868,가전제품소매
0.7686,2017-01,소매,인천 서구 가정1동_2,2014,가전제품소매
0.2638,2017-01,소매,서울 서초구 강남역,1937,가전제품소매
0.6992,2017-01,소매,서울 관악구 서울대입구역_2,1812,가전제품소매
0.5201,2017-01,소매,경북 구미시 신평1동_2,1143,가전제품소매
0.3131,2017-01,소매,전남 목포시 신흥동_19,91,가전제품소매
0.2680,2017-01,소매,안동시청_1,1277,가전제품소매
0.3159,2017-01,소매,송내역_2,1874,가전제품소매
1.4117,2017-01,소매,경북 경주시 황오동_1,850,가전제품소매
0.5966,2017-01,소매,교동삼거리,2440,가전제품소매
0.2353,2017-01,소매,태백역_2,2487,가전제품소매
0.2920,2017-01,소매,못골종합시장_2,1519,가전제품소매
0.1398,2017-01,소매,서울 강남구 압구정역,2053,가전제품소매
1.8843,2017-01,소매,안양역_6,1666,가전제품소매
1.1440,2017-01,소매,서울 은평구 연신내역_2,2291,가전제품소매
2.6357,2017-01,소매,망포역_2,1473,가전제품소매
0.9922,2017-01,소매,서울 강북구 수유역_1,2308,가전제품소매
0.9339,2017-01,소매,충남 계룡시 엄사면_2,1191,가전제품소매
0.2428,2017-01,소매,디지털미디어시티,2253,가전제품소매
0.6534,2017-01,소매,경기 포천시 일동면_1,2409,가전제품소매
0.3137,2017-01,소매,인천시청_2,1734,가전제품소매
0.3904,2017-01,소매,양구시외버스터미널,2447,가전제품소매
0.6674,2017-01,소매,정읍역,716,가전제품소매
0.0929,2017-01,소매,서울 서대문구 이대역,2169,가전제품소매
0.6472,2017-01,소매,여주군청_1,1534,가전제품소매
0.6551,2017-01,소매,대전 서구 둔산2동_4,1230,가전제품소매
1.9619,2017-01,소매,춘천 부영아파트,2469,가전제품소매
0.4336,2017-01,소매,전북 익산시 남중동_1,1030,가전제품소매
0.6265,2017-01,소매,서울 종로구 동대문역_2,2228,가전제품소매
0.1853,2017-01,소매,온양온천역_2,1336,가전제품소매
0.2894,2017-01,소매,서울 광진구 구의역,2104,가전제품소매
0.5553,2017-01,소매,장호원버스터미널,1446,가전제품소매
0.6053,2017-01,소매,양산역,616,가전제품소매
0.3062,2017-01,소매,서울 서대문구 신촌역,2168,가전제품소매
0.4441,2017-01,소매,인천지방법원_2,1715,가전제품소매
1.2555,2017-01,소매,사곡역,1116,가전제품소매
0.4279,2017-01,소매,전북 전주시 효자4동_2,835,가전제품소매
0.4304,2017-01,소매,경남 창원시 월영동_1,414,가전제품소매
0.9713,2017-01,소매,서울 광진구 건대입구역_1,2109,가전제품소매
0.1156,2017-01,소매,경북 구미시 선주원남동_6,1169,가전제품소매
0.2309,2017-01,소매,안시외버스터미널,739,가전제품소매
0.1658,2017-01,소매,울주경찰서,711,가전제품소매
0.5360,2017-01,소매,남부시장사거리,2567,가전제품소매
0.2476,2017-01,소매,경인교대입구역_3,2123,가전제품소매
0.3278,2017-01,소매,경북 안동시 옥동_2,1270,가전제품소매
0.1697,2017-01,소매,전북 전주시 우아2동_3,814,가전제품소매
2.3090,2017-01,소매,울산 남구 삼산동_5,680,가전제품소매
1.1323,2017-01,소매,성당못역,830,가전제품소매
0.4908,2017-01,소매,울산 북구 농소1동_1,725,가전제품소매
1.8196,2017-01,소매,부산 사상구 사상역_1,392,가전제품소매
0.6191,2017-01,소매,정발산역_2,2342,가전제품소매
0.7044,2017-01,소매,왕십리역_2,2184,가전제품소매
0.6786,2017-01,소매,신철원터미널,2435,가전제품소매
1.4264,2017-01,소매,서울 영등포구 여의도역_1,2028,가전제품소매
0.5556,2017-01,소매,서울 관악구 신림역_1,1819,가전제품소매
0.6721,2017-01,소매,대전 유성구 노은2동_1,1246,가전제품소매
1.8590,2017-01,소매,양평역_2,1847,가전제품소매
0.2637,2017-01,소매,부산 부산진구 서면역_3,376,가전제품소매
0.2570,2017-01,소매,경기 군포시 산본역,1607,가전제품소매
0.2501,2017-01,소매,대전 서구 둔산2동_2,1232,가전제품소매
0.6291,2017-01,소매,서울 강남구 대치역_2,1878,가전제품소매
1.4133,2017-01,소매,경기 군포시 금정역,1613,가전제품소매
0.2981,2017-01,소매,강릉원주대강릉캠퍼스,2511,가전제품소매
0.3442,2017-01,소매,대림역_1,1890,가전제품소매
0.8050,2017-01,소매,서울 관악구 사당역,1799,가전제품소매
0.4008,2017-01,소매,서울 서초구 방배역,1827,가전제품소매
1.0137,2017-01,소매,경북 구미시 선주원남동_7,1175,가전제품소매
0.1508,2017-01,소매,선릉역_2,1932,가전제품소매
1.1221,2017-01,소매,충북 진천군 진천읍_1,1386,가전제품소매
0.2738,2017-01,소매,상동역_2,1947,가전제품소매
0.2568,2017-01,소매,서울 서대문구 이대역,2169,가전제품소매
