시도,시군구,업종대분류,분류,업종중분류,1년 미만,1~2년,2~3년,3~5년,5년 이상,합계,평균
경상남도,하동군,소매,기타,중고품소매/교환,0,1,0,0,6,7,4.5
경상남도,하동군,소매,기타,의복의류,1,0,4,39,11,55,4.03
경상남도,하동군,소매,기타,예술품/골동품/수석/분재,1,0,7,0,1,9,2.56
경상남도,하동군,소매,기타,가전제품소매,3,1,0,7,3,14,3.29
경상남도,하동군,소매,기타,가방/신발/액세서리,0,0,0,26,5,31,4.16
경상남도,하동군,소매,기타,사무/문구/컴퓨터,3,0,0,13,2,18,3.53
경상남도,하동군,소매,기타,기타판매업,1,0,5,19,71,96,4.62
경상남도,하동군,소매,기타,의약/의료품소매,1,0,0,4,2,7,3.79
경상남도,하동군,소매,기타,선물/팬시/기념품,1,2,2,35,22,62,4.17
경상남도,하동군,소매,기타,사진/광학/정밀기기소매,1,0,0,5,6,12,4.21
경상남도,하동군,소매,기타,종교용품판매,0,0,1,0,0,1,2.5
경상남도,하동군,소매,기타,책/서적/도서,0,0,0,2,0,2,4.0
경상남도,하동군,숙박,기타,민박/하숙,0,1,0,6,28,35,4.73
경상남도,하동군,숙박,기타,유스호스텔,0,0,0,0,1,1,5.0
경상남도,하동군,숙박,기타,캠프/별장/펜션,0,1,8,15,13,37,3.96
경상남도,하동군,숙박,기타,호텔/콘도,1,0,1,2,1,5,3.2
경상남도,하동군,숙박,기타,모텔/여관/여인숙,2,3,7,23,50,85,4.29
경상남도,하동군,스포츠,기타,실외운동시설,0,0,0,0,6,6,5.0
경상남도,하동군,스포츠,기타,실내운동시설,3,0,1,6,3,13,3.31
경상남도,하동군,스포츠,기타,운영관리시설,0,0,0,0,5,5,5.0
경상남도,하동군,음식,기타,양식,3,1,2,2,7,15,3.4
경상남도,하동군,음식,기타,유흥주점,2,1,5,24,50,82,4.4
경상남도,하동군,음식,기타,커피점/카페,14,5,8,21,46,94,3.71
경상남도,하동군,음식,기타,기타음식업,1,1,3,16,50,71,4.56
경상남도,하동군,음식,기타,분식,7,3,5,15,23,53,3.69
경상남도,하동군,음식,기타,부페,1,0,0,0,0,1,0.5
경상남도,하동군,음식,기타,별식/퓨전요리,0,1,2,2,7,12,4.12
경상남도,하동군,음식,기타,닭/오리요리,4,4,4,25,28,65,3.97
경상남도,하동군,음식,기타,음식배달서비스,1,0,0,1,2,4,3.62
경상남도,하동군,음식,기타,중식,5,2,3,3,22,35,3.86
경상남도,하동군,음식,기타,일식/수산물,13,5,13,47,69,147,3.94
경상남도,하동군,음식,기타,패스트푸드,0,0,1,7,6,14,4.32
경상남도,하동군,음식,기타,제과제빵떡케익,3,2,1,5,15,26,3.92
경상남도,하동군,음식,기타,한식,65,66,34,171,322,658,3.82
경상남도,하동군,학문/교육,기타,학교,0,0,0,0,38,38,5.0
경상남도,하동군,학문/교육,기타,기타교육기관,0,0,1,3,3,7,4.21
경상남도,하동군,학문/교육,학원,예능취미체육,1,0,0,0,11,12,4.62
경상남도,하동군,학문/교육,학원,음악미술무용,0,0,0,3,2,5,4.4
경상남도,하동군,학문/교육,기타,유아교육,0,1,0,0,17,18,4.81
경상남도,하동군,학문/교육,학원,보습교습입시,1,2,1,12,4,20,3.7
경상남도,하동군,학문/교육,학원,자격/국가고시,0,0,0,0,1,1,5.0
경상남도,하동군,학문/교육,기타,특수교육기관,0,0,0,2,0,2,4.0
경상남도,하동군,학문/교육,기타,학문교육기타,0,0,0,0,1,1,5.0
경상남도,하동군,학문/교육,기타,연구소,0,1,0,0,1,2,3.25
경상남도,하동군,학문/교육,학원,기타,0,2,0,11,10,23,4.22
경상남도,하동군,학문/교육,기타,도서관/독서실,0,0,1,0,3,4,4.38
경상남도,하동군,학문/교육,학원,어학,0,0,0,5,2,7,4.29
경상남도,산청군,관광/여가/오락,기타,경마/경륜/성인오락,1,0,0,0,0,1,0.5
경상남도,산청군,관광/여가/오락,기타,연극/영화/극장,0,0,0,0,1,1,5.0
경상남도,산청군,관광/여가/오락,기타,전시/관람,0,0,0,2,9,11,4.82
경상남도,산청군,관광/여가/오락,기타,요가/단전/마사지,0,0,0,1,1,2,4.5
경상남도,산청군,관광/여가/오락,기타,PC/오락/당구/볼링등,1,0,1,2,3,7,3.71
경상남도,산청군,관광/여가/오락,기타,놀이/여가/취미,0,0,1,2,12,15,4.7
경상남도,산청군,관광/여가/오락,기타,무도/유흥/가무,0,1,0,8,9,18,4.36
경상남도,산청군,부동산,기타,분양,0,0,0,1,0,1,4.0
경상남도,산청군,부동산,기타,부동산중개,0,0,0,2,11,13,4.85
경상남도,산청군,부동산,기타,부동산관련서비스,0,0,0,0,2,2,5.0
경상남도,산청군,생활서비스,기타,자동차/이륜차,0,0,1,10,12,23,4.46
경상남도,산청군,생활서비스,기타,장례/묘지,0,0,1,0,2,3,4.17
경상남도,산청군,생활서비스,기타,운송/배달/택배,3,0,0,1,28,32,4.55
경상남도,산청군,생활서비스,기타,대중목욕탕/휴게,4,0,0,2,11,17,3.82
경상남도,산청군,생활서비스,기타,사진,0,0,1,3,3,7,4.21
경상남도,산청군,생활서비스,기타,인력/고용/용역알선,0,0,0,0,2,2,5.0
경상남도,산청군,생활서비스,기타,세탁/가사서비스,5,2,4,4,15,30,3.55
경상남도,산청군,생활서비스,기타,광고/인쇄,0,0,0,1,2,3,4.67
경상남도,산청군,생활서비스,기타,개인/가정용품수리,0,0,0,0,10,10,5.0
경상남도,산청군,생활서비스,기타,행사/이벤트,0,0,0,0,2,2,5.0
경상남도,산청군,생활서비스,기타,주택수리,1,0,0,0,7,8,4.44
경상남도,산청군,생활서비스,기타,이/미용/건강,4,4,4,11,44,67,4.21
경상남도,산청군,생활서비스,기타,개인서비스,0,0,0,0,1,1,5.0
경상남도,산청군,생활서비스,기타,기타서비스업,1,0,0,0,1,2,2.75
경상남도,산청군,생활서비스,기타,물품기기대여,1,0,0,0,2,3,3.5
경상남도,산청군,생활서비스,기타,법무세무회계,0,0,1,3,4,8,4.31
경상남도,산청군,생활서비스,기타,주유소/충전소,0,0,0,16,12,28,4.43
경상남도,산청군,소매,기타,책/서적/도서,0,0,0,0,3,3,5.0
경상남도,산청군,소매,기타,건강/미용식품,3,2,3,21,23,52,4.06
경상남도,산청군,소매,기타,선물/팬시/기념품,2,2,4,34,12,54,3.89
경상남도,산청군,소매,기타,의복의류,1,0,2,11,5,19,3.92
경상남도,산청군,소매,기타,철물/난방/건설자재소매,0,2,2,4,19,27,4.41
경상남도,산청군,소매,기타,시계/귀금속소매,0,0,0,0,4,4,5.0
경상남도,산청군,소매,기타,유아용품,1,0,0,1,1,3,3.17
경상남도,산청군,소매,기타,사무/문구/컴퓨터,1,0,0,5,4,10,4.05
경상남도,산청군,소매,기타,종합소매점,17,6,5,31,47,106,3.67
경상남도,산청군,소매,기타,사진/광학/정밀기기소매,0,0,0,4,3,7,4.43
경상남도,산청군,소매,기타,가정/주방/인테리어,1,1,2,18,13,35,4.11
경상남도,산청군,소매,기타,자동차/자동차용품,0,0,0,6,12,18,4.67
경상남도,산청군,소매,기타,예술품/골동품/수석/분재,0,0,1,0,2,3,4.17
경상남도,산청군,소매,기타,화장품소매,0,1,0,5,3,9,4.06
경상남도,산청군,소매,기타,기타판매업,3,0,2,16,32,53,4.35
경상남도,산청군,소매,기타,가전제품소매,0,0,0,4,4,8,4.5
경상남도,산청군,소매,기타,의약/의료품소매,0,0,0,0,1,1,5.0
경상남도,산청군,소매,기타,가방/신발/액세서리,0,0,4,11,1,16,3.69
경상남도,산청군,소매,기타,중고품소매/교환,0,0,0,0,2,2,5.0
경상남도,산청군,소매,기타,운동/경기용품소매,0,1,3,11,3,18,3.78
경상남도,산청군,소매,기타,가구소매,0,0,1,1,0,2,3.25
경상남도,산청군,소매,기타,음/식료품소매,8,9,109,115,24,265,3.28
경상남도,산청군,숙박,기타,캠프/별장/펜션,0,2,10,38,20,70,4.0
경상남도,산청군,숙박,기타,호텔/콘도,1,1,1,2,0,5,2.5
경상남도,산청군,숙박,기타,민박/하숙,0,1,1,16,36,54,4.59
경상남도,산청군,숙박,기타,모텔/여관/여인숙,5,6,1,16,51,79,4.22
경상남도,산청군,스포츠,기타,실외운동시설,0,0,1,4,13,18,4.64
경상남도,산청군,스포츠,기타,실내운동시설,0,0,2,5,9,16,4.38
경상남도,산청군,스포츠,기타,운영관리시설,0,0,0,0,1,1,5.0
경상남도,산청군,음식,기타,별식/퓨전요리,0,1,0,0,1,2,3.25
경상남도,산청군,음식,기타,양식,4,1,1,1,4,11,2.73
경상남도,산청군,음식,기타,중식,2,0,1,5,12,20,4.18
경상남도,산청군,음식,기타,닭/오리요리,3,2,2,4,29,40,4.26
경상남도,산청군,음식,기타,한식,44,39,29,109,239,460,3.88
경상남도,산청군,음식,기타,제과제빵떡케익,2,0,2,3,29,36,4.53
경상남도,산청군,음식,기타,유흥주점,5,2,3,6,21,37,3.84
경상남도,산청군,음식,기타,부페,0,0,0,1,1,2,4.5
경상남도,산청군,음식,기타,분식,13,2,4,9,17,45,3.12
경상남도,산청군,음식,기타,기타음식업,1,2,3,8,51,65,4.58
경상남도,산청군,음식,기타,일식/수산물,12,1,2,12,19,46,3.38
경상남도,산청군,음식,기타,음식배달서비스,0,0,0,1,2,3,4.67
경상남도,산청군,음식,기타,패스트푸드,1,2,1,2,2,8,3.0
경상남도,산청군,음식,기타,커피점/카페,7,9,14,11,37,78,3.6
경상남도,산청군,학문/교육,학원,예능취미체육,0,0,0,0,2,2,5.0
경상남도,산청군,학문/교육,학원,컴퓨터,0,0,0,1,1,2,4.5
경상남도,산청군,학문/교육,학원,음악미술무용,0,0,1,0,3,4,4.38
경상남도,산청군,학문/교육,학원,보습교습입시,0,0,0,4,4,8,4.5
경상남도,산청군,학문/교육,기타,기타교육기관,0,0,0,0,8,8,5.0
경상남도,산청군,학문/교육,학원,어학,0,0,0,2,2,4,4.5
경상남도,산청군,학문/교육,기타,학교,1,0,0,0,42,43,4.9
경상남도,산청군,학문/교육,기타,특수교육기관,0,0,0,0,1,1,5.0
경상남도,산청군,학문/교육,기타,학문교육기타,0,0,0,0,1,1,5.0
경상남도,산청군,학문/교육,기타,유아교육,0,0,1,0,9,10,4.75
경상남도,산청군,학문/교육,기타,연구소,0,0,3,1,3,7,3.79
경상남도,산청군,학문/교육,학원,기타,1,0,2,4,0,7,3.07
경상남도,산청군,학문/교육,기타,도서관/독서실,0,0,0,0,1,1,5.0
경상남도,함양군,관광/여가/오락,기타,PC/오락/당구/볼링등,0,0,1,0,4,5,4.5
경상남도,함양군,관광/여가/오락,기타,놀이/여가/취미,0,0,3,1,6,10,4.15
경상남도,함양군,관광/여가/오락,기타,경마/경륜/성인오락,0,0,0,1,0,1,4.0
경상남도,함양군,관광/여가/오락,기타,무도/유흥/가무,0,0,0,4,8,12,4.67
경상남도,함양군,관광/여가/오락,기타,요가/단전/마사지,0,0,0,2,1,3,4.33
경상남도,함양군,관광/여가/오락,기타,전시/관람,0,0,0,0,3,3,5.0
경상남도,함양군,관광/여가/오락,기타,연극/영화/극장,0,0,1,1,2,4,4.12
경상남도,함양군,부동산,기타,부동산중개,0,0,0,4,11,15,4.73
경상남도,함양군,부동산,기타,부동산관련서비스,0,0,0,0,4,4,5.0
경상남도,함양군,부동산,기타,부동산임대,0,0,1,0,0,1,2.5
경상남도,함양군,생활서비스,기타,인력/고용/용역알선,0,0,0,0,3,3,5.0
경상남도,함양군,생활서비스,기타,광고/인쇄,0,2,0,0,4,6,3.83
경상남도,함양군,생활서비스,기타,운송/배달/택배,0,0,2,2,14,18,4.61
경상남도,함양군,생활서비스,기타,자동차/이륜차,0,0,1,22,35,58,4.58
경상남도,함양군,생활서비스,기타,개인서비스,0,0,0,0,2,2,5.0
경상남도,함양군,생활서비스,기타,대행업,0,0,1,0,2,3,4.17
경상남도,함양군,생활서비스,기타,예식/의례/관혼상제,1,0,0,0,1,2,2.75
경상남도,함양군,생활서비스,기타,법무세무회계,0,0,0,1,2,3,4.67
경상남도,함양군,생활서비스,기타,주유소/충전소,0,0,3,14,12,29,4.26
경상남도,함양군,생활서비스,기타,물품기기대여,0,0,0,1,3,4,4.75
경상남도,함양군,생활서비스,기타,장례/묘지,1,0,1,0,4,6,3.83
경상남도,함양군,생활서비스,기타,개인/가정용품수리,1,0,0,1,4,6,4.08
경상남도,함양군,생활서비스,기타,주택수리,0,0,0,1,10,11,4.91
경상남도,함양군,생활서비스,기타,세탁/가사서비스,1,0,0,2,21,24,4.73
경상남도,함양군,생활서비스,기타,대중목욕탕/휴게,0,2,0,1,6,9,4.11
경상남도,함양군,생활서비스,기타,사진,0,0,0,3,6,9,4.67
경상남도,함양군,생활서비스,기타,이/미용/건강,2,5,8,15,67,97,4.37
경상남도,함양군,소매,기타,의복의류,0,1,2,43,15,61,4.16
경상남도,함양군,소매,기타,중고품소매/교환,0,0,0,0,3,3,5.0
경상남도,함양군,소매,기타,종교용품판매,0,0,0,0,1,1,5.0
경상남도,함양군,소매,기타,책/서적/도서,0,0,0,2,1,3,4.33
경상남도,함양군,소매,기타,음/식료품소매,4,12,96,109,44,265,3.46
경상남도,함양군,소매,기타,사진/광학/정밀기기소매,0,0,0,5,5,10,4.5
경상남도,함양군,소매,기타,건강/미용식품,0,2,2,12,31,47,4.49
경상남도,함양군,소매,기타,가정/주방/인테리어,2,3,9,38,15,67,3.81
경상남도,함양군,소매,기타,기타판매업,0,0,4,17,31,52,4.48
경상남도,함양군,소매,기타,예술품/골동품/수석/분재,0,0,1,0,0,1,2.5
경상남도,함양군,소매,기타,운동/경기용품소매,0,0,0,4,8,12,4.67
경상남도,함양군,소매,기타,의약/의료품소매,0,0,0,1,2,3,4.67
경상남도,함양군,소매,기타,사무/문구/컴퓨터,1,0,1,5,14,21,4.43
경상남도,함양군,소매,기타,가전제품소매,1,0,0,5,4,10,4.05
경상남도,함양군,소매,기타,자동차/자동차용품,0,0,1,8,7,16,4.34
경상남도,함양군,소매,기타,선물/팬시/기념품,2,0,2,33,14,51,4.08
경상남도,함양군,소매,기타,철물/난방/건설자재소매,2,1,2,1,20,26,4.29
경상남도,함양군,소매,기타,가구소매,0,0,0,5,2,7,4.29
경상남도,함양군,소매,기타,가방/신발/액세서리,1,0,1,19,7,28,4.07
경상남도,함양군,소매,기타,종합소매점,16,3,11,35,47,112,3.71
경상남도,함양군,소매,기타,화장품소매,0,1,0,6,3,10,4.05
경상남도,함양군,소매,기타,페인트/유리제품소매,0,0,0,0,5,5,5.0
경상남도,함양군,소매,기타,시계/귀금속소매,0,0,0,4,3,7,4.43
경상남도,함양군,숙박,기타,모텔/여관/여인숙,2,1,1,6,44,54,4.61
경상남도,함양군,숙박,기타,유스호스텔,0,0,0,1,0,1,4.0
경상남도,함양군,숙박,기타,캠프/별장/펜션,0,0,4,22,7,33,4.03
경상남도,함양군,숙박,기타,민박/하숙,0,0,0,4,19,23,4.83
경상남도,함양군,숙박,기타,호텔/콘도,0,1,0,0,0,1,1.5
경상남도,함양군,스포츠,기타,실내운동시설,0,0,0,7,3,10,4.3
경상남도,함양군,스포츠,기타,실외운동시설,0,0,0,0,5,5,5.0
경상남도,함양군,스포츠,기타,운영관리시설,0,0,0,0,1,1,5.0
경상남도,함양군,음식,기타,분식,5,2,6,13,27,53,3.92
경상남도,함양군,음식,기타,기타음식업,0,1,5,9,45,60,4.58
경상남도,함양군,음식,기타,별식/퓨전요리,0,1,0,1,3,5,4.1
경상남도,함양군,음식,기타,패스트푸드,2,1,1,4,5,13,3.54
경상남도,함양군,음식,기타,제과제빵떡케익,5,1,2,5,18,31,3.84
경상남도,함양군,음식,기타,양식,2,0,3,4,11,20,3.98
경상남도,함양군,음식,기타,유흥주점,10,3,5,21,35,74,3.8
경상남도,함양군,음식,기타,닭/오리요리,3,2,5,9,24,43,4.02
경상남도,함양군,음식,기타,한식,31,21,34,125,218,429,4.01
경상남도,함양군,음식,기타,중식,1,1,1,8,17,28,4.34
경상남도,함양군,음식,기타,일식/수산물,6,4,2,9,22,43,3.72
경상남도,함양군,음식,기타,음식배달서비스,0,0,0,1,4,5,4.8
경상남도,함양군,음식,기타,부페,1,0,0,0,0,1,0.5
경상남도,함양군,음식,기타,커피점/카페,8,5,6,16,18,53,3.41
경상남도,함양군,학문/교육,학원,기타,0,0,3,10,3,16,3.91
경상남도,함양군,학문/교육,기타,유아교육,0,0,0,0,18,18,5.0
경상남도,함양군,학문/교육,기타,학교,0,0,0,0,27,27,5.0
경상남도,함양군,학문/교육,기타,도서관/독서실,0,0,0,0,1,1,5.0
경상남도,함양군,학문/교육,학원,보습교습입시,0,0,1,12,1,14,3.96
경상남도,함양군,학문/교육,기타,기타교육기관,0,0,0,1,3,4,4.75
경상남도,함양군,학문/교육,학원,어학,0,0,0,5,2,7,4.29
경상남도,함양군,학문/교육,학원,자격/국가고시,0,0,0,1,0,1,4.0
경상남도,함양군,학문/교육,학원,컴퓨터,0,0,0,0,3,3,5.0
경상남도,함양군,학문/교육,기타,특수교육기관,0,0,0,0,1,1,5.0
경상남도,함양군,학문/교육,학원,예능취미체육,1,0,0,0,2,3,3.5
경상남도,함양군,학문/교육,학원,음악미술무용,0,0,2,1,4,7,4.14
경상남도,거창군,관광/여가/오락,기타,무도/유흥/가무,0,0,0,4,13,17,4.76
경상남도,거창군,관광/여가/오락,기타,연극/영화/극장,0,0,3,0,1,4,3.12
경상남도,거창군,관광/여가/오락,기타,요가/단전/마사지,1,0,0,1,2,4,3.62
경상남도,거창군,관광/여가/오락,기타,PC/오락/당구/볼링등,3,0,0,4,2,9,3.06
경상남도,거창군,관광/여가/오락,기타,놀이/여가/취미,0,0,0,1,11,12,4.92
경상남도,거창군,관광/여가/오락,기타,스포츠/운동,0,0,0,0,1,1,5.0
경상남도,거창군,관광/여가/오락,기타,전시/관람,0,0,0,3,2,5,4.4
경상남도,거창군,부동산,기타,부동산중개,0,0,1,1,8,10,4.65
경상남도,거창군,부동산,기타,분양,0,0,1,0,1,2,3.75
경상남도,거창군,부동산,기타,평가/개발/관리,0,0,0,1,2,3,4.67
경상남도,거창군,부동산,기타,부동산관련서비스,0,0,0,0,12,12,5.0
경상남도,거창군,생활서비스,기타,장례/묘지,2,0,1,0,4,7,3.36
경상남도,거창군,생활서비스,기타,자동차/이륜차,0,0,3,51,41,95,4.38
경상남도,거창군,생활서비스,기타,법무세무회계,0,0,1,4,9,14,4.54
경상남도,거창군,생활서비스,기타,대행업,0,0,0,0,2,2,5.0
경상남도,거창군,생활서비스,기타,인력/고용/용역알선,0,0,0,0,2,2,5.0
경상남도,거창군,생활서비스,기타,주택수리,0,1,0,0,7,8,4.56
경상남도,거창군,생활서비스,기타,주유소/충전소,0,0,1,21,10,32,4.27
경상남도,거창군,생활서비스,기타,기타서비스업,0,0,1,1,0,2,3.25
경상남도,거창군,생활서비스,기타,사진,0,1,0,1,1,3,3.5
경상남도,거창군,생활서비스,기타,이/미용/건강,13,10,14,47,84,168,3.96
경상남도,거창군,생활서비스,기타,행사/이벤트,0,0,0,0,1,1,5.0
경상남도,거창군,생활서비스,기타,운송/배달/택배,3,0,0,2,24,29,4.47
경상남도,거창군,생활서비스,기타,대중목욕탕/휴게,6,0,1,4,12,23,3.54
경상남도,거창군,생활서비스,기타,예식/의례/관혼상제,0,0,0,0,1,1,5.0
경상남도,거창군,생활서비스,기타,광고/인쇄,0,0,0,2,10,12,4.83
경상남도,거창군,생활서비스,기타,세탁/가사서비스,7,2,0,7,59,75,4.39
경상남도,거창군,생활서비스,기타,물품기기대여,1,0,0,2,2,5,3.7
경상남도,거창군,생활서비스,기타,개인/가정용품수리,4,0,0,0,10,14,3.71
경상남도,거창군,생활서비스,기타,개인서비스,0,0,0,1,1,2,4.5
경상남도,거창군,소매,기타,선물/팬시/기념품,1,2,1,31,18,53,4.15
경상남도,거창군,소매,기타,음/식료품소매,3,5,108,109,42,267,3.46
경상남도,거창군,소매,기타,기타판매업,0,1,4,19,32,56,4.42
경상남도,거창군,소매,기타,종합소매점,43,9,10,58,56,176,3.25
경상남도,거창군,소매,기타,페인트/유리제품소매,0,0,0,1,3,4,4.75
경상남도,거창군,소매,기타,사진/광학/정밀기기소매,2,2,1,14,18,37,4.12
경상남도,거창군,소매,기타,가전제품소매,2,0,1,6,3,12,3.54
경상남도,거창군,소매,기타,화장품소매,0,1,3,20,12,36,4.14
경상남도,거창군,소매,기타,사무/문구/컴퓨터,4,0,1,15,12,32,3.89
경상남도,거창군,소매,기타,의복의류,1,1,2,82,39,125,4.24
경상남도,거창군,소매,기타,애견/애완/동물,0,0,1,0,2,3,4.17
경상남도,거창군,소매,기타,책/서적/도서,0,0,0,3,1,4,4.25
경상남도,거창군,소매,기타,가정/주방/인테리어,2,0,4,61,30,97,4.18
경상남도,거창군,소매,기타,가방/신발/액세서리,0,0,1,17,9,27,4.28
경상남도,거창군,소매,기타,운동/경기용품소매,0,0,1,5,13,19,4.61
경상남도,거창군,소매,기타,의약/의료품소매,0,0,2,6,3,11,4.0
경상남도,거창군,소매,기타,예술품/골동품/수석/분재,0,0,0,1,2,3,4.67
경상남도,거창군,소매,기타,철물/난방/건설자재소매,6,3,0,8,34,51,4.11
경상남도,거창군,소매,기타,중고품소매/교환,0,1,1,1,6,9,4.22
경상남도,거창군,소매,기타,건강/미용식품,3,1,4,14,50,72,4.43
경상남도,거창군,소매,기타,취미/오락관련소매,0,0,0,2,3,5,4.6
경상남도,거창군,소매,기타,가구소매,1,1,1,10,4,17,3.79
경상남도,거창군,소매,기타,유아용품,0,0,0,1,1,2,4.5
경상남도,거창군,소매,기타,시계/귀금속소매,1,0,0,2,6,9,4.28
경상남도,거창군,소매,기타,종교용품판매,0,0,0,0,1,1,5.0
경상남도,거창군,소매,기타,자동차/자동차용품,0,0,2,9,21,32,4.56
경상남도,거창군,숙박,기타,모텔/여관/여인숙,3,2,3,10,34,52,4.27
경상남도,거창군,숙박,기타,민박/하숙,0,0,0,6,20,26,4.77
경상남도,거창군,숙박,기타,유스호스텔,0,0,0,0,1,1,5.0
경상남도,거창군,숙박,기타,캠프/별장/펜션,1,0,5,9,7,22,3.82
경상남도,거창군,스포츠,기타,운영관리시설,0,0,0,0,2,2,5.0
경상남도,거창군,스포츠,기타,실외운동시설,0,0,1,3,6,10,4.45
경상남도,거창군,스포츠,기타,실내운동시설,0,0,2,5,3,10,4.0
경상남도,거창군,음식,기타,별식/퓨전요리,1,1,3,0,3,8,3.06
경상남도,거창군,음식,기타,양식,4,1,3,3,10,21,3.48
경상남도,거창군,음식,기타,기타음식업,1,2,3,21,59,86,4.53
경상남도,거창군,음식,기타,한식,53,43,50,137,284,567,3.85
경상남도,거창군,음식,기타,닭/오리요리,10,4,2,16,33,65,3.77
경상남도,거창군,음식,기타,제과제빵떡케익,5,2,3,8,35,53,4.15
경상남도,거창군,음식,기타,음식배달서비스,0,1,0,2,6,9,4.39
경상남도,거창군,음식,기타,유흥주점,17,8,6,22,39,92,3.46
경상남도,거창군,음식,기타,커피점/카페,17,8,11,14,28,78,3.13
경상남도,거창군,음식,기타,부페,0,1,0,0,2,3,3.83
경상남도,거창군,음식,기타,일식/수산물,12,3,3,17,22,57,3.44
경상남도,거창군,음식,기타,분식,17,4,5,25,44,95,3.65
경상남도,거창군,음식,기타,패스트푸드,4,3,3,10,7,27,3.3
경상남도,거창군,음식,기타,중식,4,5,2,8,21,40,3.79
경상남도,거창군,학문/교육,학원,어학,1,0,0,10,9,20,4.28
경상남도,거창군,학문/교육,기타,학문교육기타,0,0,0,2,1,3,4.33
경상남도,거창군,학문/교육,기타,기타교육기관,0,1,0,5,5,11,4.23
경상남도,거창군,학문/교육,학원,보습교습입시,1,0,1,34,13,49,4.16
경상남도,거창군,학문/교육,학원,예능취미체육,1,0,0,3,3,7,3.93
경상남도,거창군,학문/교육,기타,특수교육기관,0,0,0,0,1,1,5.0
경상남도,거창군,학문/교육,학원,음악미술무용,1,0,0,0,11,12,4.62
경상남도,거창군,학문/교육,학원,자격/국가고시,0,0,0,0,2,2,5.0
경상남도,거창군,학문/교육,기타,학교,0,0,2,0,38,40,4.88
경상남도,거창군,학문/교육,기타,연구소,1,0,0,0,1,2,2.75
경상남도,거창군,학문/교육,기타,도서관/독서실,0,0,1,2,3,6,4.25
경상남도,거창군,학문/교육,기타,유아교육,0,0,0,5,26,31,4.84
경상남도,거창군,학문/교육,학원,컴퓨터,0,0,0,1,0,1,4.0
경상남도,거창군,학문/교육,학원,기타,1,0,1,22,8,32,4.09
경상남도,거창군,학문/교육,학원,창업취업취미,0,0,0,0,3,3,5.0
경상남도,합천군,관광/여가/오락,기타,경마/경륜/성인오락,0,0,0,0,1,1,5.0
경상남도,합천군,관광/여가/오락,기타,무도/유흥/가무,1,1,0,4,15,21,4.43
경상남도,합천군,관광/여가/오락,기타,전시/관람,0,1,0,3,5,9,4.28
경상남도,합천군,관광/여가/오락,기타,연극/영화/극장,0,0,0,0,1,1,5.0
경상남도,합천군,관광/여가/오락,기타,PC/오락/당구/볼링등,0,0,1,7,2,10,4.05
경상남도,합천군,관광/여가/오락,기타,놀이/여가/취미,0,0,2,0,3,5,4.0
경상남도,합천군,관광/여가/오락,기타,요가/단전/마사지,0,0,1,0,0,1,2.5
경상남도,합천군,부동산,기타,부동산관련서비스,0,0,0,0,4,4,5.0
경상남도,합천군,부동산,기타,부동산중개,1,1,1,4,4,11,3.68
경상남도,합천군,부동산,기타,부동산임대,0,0,0,0,1,1,5.0
경상남도,합천군,부동산,기타,평가/개발/관리,0,0,0,0,1,1,5.0
경상남도,합천군,생활서비스,기타,세탁/가사서비스,4,2,1,3,42,52,4.41
경상남도,합천군,생활서비스,기타,사진,0,0,0,0,4,4,5.0
경상남도,합천군,생활서비스,기타,개인/가정용품수리,0,1,0,1,6,8,4.44
경상남도,합천군,생활서비스,기타,물품기기대여,0,0,0,0,2,2,5.0
경상남도,합천군,생활서비스,기타,개인서비스,0,0,0,0,2,2,5.0
경상남도,합천군,생활서비스,기타,장례/묘지,1,0,1,0,3,5,3.6
경상남도,합천군,생활서비스,기타,법무세무회계,1,0,0,2,6,9,4.28
경상남도,합천군,생활서비스,기타,대중목욕탕/휴게,2,0,0,2,10,14,4.21
경상남도,합천군,생활서비스,기타,주유소/충전소,0,0,2,16,13,31,4.32
경상남도,합천군,생활서비스,기타,인력/고용/용역알선,0,0,1,0,0,1,2.5
경상남도,합천군,생활서비스,기타,주택수리,1,0,1,0,3,5,3.6
경상남도,합천군,생활서비스,기타,운송/배달/택배,1,1,0,0,19,21,4.62
경상남도,합천군,생활서비스,기타,광고/인쇄,0,2,0,0,4,6,3.83
경상남도,합천군,생활서비스,기타,기타서비스업,0,0,0,0,1,1,5.0
경상남도,합천군,생활서비스,기타,예식/의례/관혼상제,0,0,0,1,0,1,4.0
경상남도,합천군,생활서비스,기타,자동차/이륜차,0,1,3,21,29,54,4.41
경상남도,합천군,생활서비스,기타,이/미용/건강,3,2,3,14,93,115,4.63
경상남도,합천군,소매,기타,예술품/골동품/수석/분재,0,0,4,0,3,7,3.57
경상남도,합천군,소매,기타,건강/미용식품,0,0,1,7,34,42,4.77
경상남도,합천군,소매,기타,가방/신발/액세서리,0,0,1,17,4,22,4.11
경상남도,합천군,소매,기타,시계/귀금속소매,0,0,0,4,4,8,4.5
경상남도,합천군,소매,기타,책/서적/도서,0,0,0,1,0,1,4.0
경상남도,합천군,소매,기타,의약/의료품소매,0,0,1,6,5,12,4.29
경상남도,합천군,소매,기타,화장품소매,1,0,0,11,1,13,3.81
경상남도,합천군,소매,기타,가구소매,0,1,0,7,5,13,4.19
경상남도,합천군,소매,기타,종합소매점,16,6,2,36,49,109,3.77
경상남도,합천군,소매,기타,음/식료품소매,11,6,61,67,36,181,3.4
